Linkage,Genetic_Distances(cM),Marker_ID,1,2,3,4,5,6,7,9,11,12,13,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,84,85,86,87,88,89,90,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,147,148,149,150,151,152,153,154,156,157,158,159,160,161,162,163,164,165,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216
lg6,82.77,AATTC_nn_np_2895,--,--,nn,--,np,nn,--,nn,np,np,nn,np,np,--,np,--,np,np,nn,--,np,np,--,np,np,nn,--,--,np,np,np,nn,np,np,nn,nn,nn,np,nn,--,--,nn,--,--,np,nn,nn,np,np,np,np,nn,np,nn,np,np,--,nn,np,np,nn,nn,np,--,nn,np,nn,np,np,nn,nn,nn,nn,nn,nn,nn,np,np,np,np,nn,np,np,np,np,nn,nn,nn,np,np,nn,np,np,nn,np,np,nn,np,np,np,nn,np,nn,np,--,np,np,nn,nn,nn,np,np,nn,nn,nn,np,--,nn,np,nn,nn,np,nn,nn,nn,np,nn,np,np,nn,np,nn,np,nn,nn,np,nn,np,nn,--,nn,np,nn,--,--,nn,nn,--,nn,nn,np,np,nn,np,np,--,np,--,nn,nn,np,np,nn,np,nn,np,nn,np,nn,np,np,np,nn,np,nn,np,nn,nn,nn,nn,np,np,np,nn,nn,nn,nn,np,nn,nn,np,np,nn,np,np,np,nn,--,nn,np,nn,nn,--,np
lg6,83.51,CATG_lm_ll_2540,lm,lm,--,ll,--,--,--,lm,lm,ll,lm,ll,--,--,lm,ll,lm,lm,ll,ll,lm,lm,lm,ll,lm,ll,--,--,ll,ll,ll,--,ll,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,lm,ll,lm,lm,lm,lm,ll,ll,ll,ll,ll,ll,lm,ll,ll,ll,--,ll,ll,ll,lm,ll,ll,--,lm,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,ll,ll,lm,ll,lm,ll,lm,ll,ll,ll,ll,ll,lm,lm,ll,lm,ll,lm,ll,ll,ll,lm,ll,lm,lm,ll,lm,ll,lm,ll,ll,lm,ll,lm,ll,ll,lm,lm,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,lm,lm,lm,lm,ll,lm,lm,lm,ll,lm,ll,ll,lm,lm,ll,lm,ll,ll,--,ll,lm,lm,lm,lm,lm,ll,ll,lm,ll,lm,lm,ll,ll,lm,lm,ll,ll,lm,ll,lm,ll,lm,lm,lm,lm,ll,ll,ll,ll,--,lm,lm,lm,ll,--,lm,lm,ll,lm,ll,ll,lm,lm,ll,lm,ll,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll
lg6,84.42,AATTC_nn_np_3174,np,np,np,--,nn,np,np,np,nn,--,np,nn,nn,np,nn,nn,nn,nn,np,np,nn,nn,np,nn,nn,np,np,nn,nn,nn,nn,np,nn,np,np,np,np,nn,np,np,np,np,nn,np,nn,np,np,nn,nn,np,nn,np,nn,np,nn,np,nn,np,nn,nn,np,np,nn,np,np,nn,np,--,--,np,np,np,np,np,np,np,nn,nn,nn,nn,np,nn,--,np,nn,np,np,np,nn,nn,np,nn,--,np,nn,--,np,nn,nn,nn,np,nn,np,nn,np,nn,nn,np,np,np,nn,nn,np,np,np,nn,np,np,nn,np,np,--,np,np,np,nn,np,nn,nn,np,nn,np,nn,np,np,nn,np,nn,np,np,np,nn,np,np,np,np,np,--,np,np,nn,nn,np,nn,nn,np,np,np,np,np,--,nn,np,nn,np,nn,np,nn,np,nn,nn,nn,np,nn,np,nn,np,np,np,np,nn,nn,nn,np,np,np,np,nn,np,np,nn,nn,np,nn,nn,nn,np,np,np,nn,np,np,np,nn
lg6,84.98,CATG_hk_hk_638,--,hk,--,hk,hh,--,hk,hk,hh,hk,hk,hk,hk,--,hh,kk,hh,hh,kk,hk,hh,--,hk,hk,hh,kk,hk,hk,hk,hk,hk,kk,hk,hk,kk,kk,hk,hh,hk,--,kk,kk,hh,kk,--,kk,hk,hh,hh,hk,hk,kk,hk,kk,hk,--,hh,kk,hk,hk,--,kk,--,kk,hk,hk,kk,hk,hk,hk,hk,hk,hk,kk,kk,--,hk,--,hh,hk,kk,hh,hk,--,hk,hk,--,kk,hk,hk,kk,hh,hh,kk,hh,hk,hk,hk,hk,hk,kk,hk,hk,hh,--,hh,hk,hk,--,kk,hh,hk,hk,kk,kk,hh,hk,hk,hk,kk,hk,hk,hk,hk,kk,hh,hk,hk,hh,hk,hh,kk,hh,hk,hk,hk,--,hk,kk,--,hk,hk,hk,--,kk,hk,kk,hh,hk,hk,hh,hh,kk,hk,hk,kk,hk,hk,kk,kk,hh,hh,kk,hk,hk,hk,hk,hk,hk,hh,hh,hh,kk,hk,kk,hk,kk,hk,hk,hk,hk,hk,hh,hk,kk,hk,kk,hk,hk,hk,hk,hh,kk,hk,hk,hk,hk,hh,hk,hh,--,kk,hk,hk
lg6,86.49,AATTC_hk_hk_299,kk,kk,hk,--,hk,--,--,kk,hk,hh,kk,--,--,--,hk,hh,--,hk,hk,hk,hk,hk,hk,hh,hk,--,--,--,hh,hh,hh,hk,hh,hk,hk,hk,kk,--,hk,--,hk,hk,hk,hk,hk,hk,kk,hk,hk,hk,--,--,hh,--,hk,hk,--,hk,hh,hh,hk,hk,hh,hk,--,hh,hk,--,hk,kk,kk,kk,kk,hk,hk,hk,hh,hh,hk,--,hk,hk,hk,hk,hk,hk,hk,hk,--,hh,hk,hk,hk,hk,hk,hh,kk,hh,hh,hh,hk,hh,hk,hk,hk,hh,--,kk,hk,hk,hk,hh,kk,hk,hk,hk,kk,kk,hh,hk,kk,hh,kk,kk,hk,hk,kk,hh,hk,kk,hk,hk,hk,kk,--,hh,kk,hh,hk,kk,kk,--,kk,hk,--,kk,hk,hk,kk,kk,hh,hh,hk,hh,hh,hk,hk,kk,hk,hk,hk,hk,hk,--,--,hk,kk,hh,kk,hk,hk,hk,hk,hh,hk,hh,hk,hk,kk,kk,hh,hh,hk,kk,hk,kk,hk,hh,kk,kk,hh,hk,hk,hh,hh,hh,kk,hk,--,hk,hk,hk,kk,hh
lg6,87.8,AATTC_lm_ll_1505,lm,lm,ll,lm,lm,ll,ll,lm,lm,ll,lm,ll,--,ll,lm,--,lm,--,--,--,lm,lm,ll,ll,lm,ll,lm,--,ll,ll,ll,ll,ll,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,--,ll,lm,lm,lm,lm,ll,ll,ll,lm,ll,ll,lm,ll,ll,ll,lm,--,--,--,lm,ll,--,ll,lm,ll,lm,lm,lm,ll,--,ll,ll,ll,lm,--,ll,lm,--,lm,lm,ll,--,ll,ll,ll,ll,lm,lm,ll,lm,ll,lm,ll,ll,ll,ll,--,--,lm,ll,ll,--,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,lm,ll,ll,lm,ll,--,lm,ll,ll,lm,ll,lm,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,lm,lm,--,lm,ll,--,lm,ll,--,lm,--,--,--,--,--,ll,ll,lm,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,ll,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,lm,ll,lm,ll,ll,lm,lm,ll,lm,ll,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll
lg6,88.07,CATG_nn_np_2791,--,nn,nn,nn,np,--,np,--,--,--,--,np,np,nn,np,--,np,np,nn,nn,np,np,nn,np,nn,nn,nn,np,np,nn,np,nn,nn,np,nn,nn,nn,np,--,--,nn,--,np,nn,--,nn,--,np,--,np,nn,nn,nn,--,np,np,np,nn,nn,np,nn,nn,np,--,--,np,--,--,np,--,nn,--,--,nn,nn,nn,np,nn,np,np,nn,np,np,--,nn,nn,--,--,--,np,nn,np,np,nn,np,np,nn,np,np,np,nn,nn,np,np,nn,np,--,nn,nn,nn,np,np,nn,nn,nn,np,--,np,np,nn,nn,nn,nn,--,nn,np,--,np,nn,nn,np,nn,np,nn,nn,np,--,np,nn,--,--,np,nn,nn,--,--,nn,np,--,nn,np,np,--,np,np,nn,nn,nn,nn,nn,np,--,nn,nn,--,np,nn,np,nn,--,np,np,nn,np,--,np,--,nn,--,nn,np,--,np,--,nn,nn,nn,np,nn,nn,np,--,nn,nn,np,np,nn,np,nn,np,nn,nn,nn,np
lg6,88.07,CATG_nn_np_2944,np,np,--,np,--,np,--,np,nn,nn,np,--,nn,--,nn,nn,--,nn,np,np,nn,--,np,--,nn,np,np,--,nn,nn,np,np,nn,np,np,np,np,--,np,np,np,np,nn,np,nn,np,np,nn,nn,np,nn,np,nn,np,nn,nn,nn,np,--,nn,np,np,nn,np,np,nn,np,nn,nn,np,np,np,np,np,np,np,nn,nn,nn,nn,np,nn,nn,nn,nn,np,np,--,nn,nn,np,nn,nn,np,nn,nn,np,nn,nn,nn,np,nn,nn,nn,np,nn,--,np,np,np,nn,nn,np,np,np,nn,np,nn,nn,np,np,nn,np,np,np,nn,np,nn,nn,np,nn,np,nn,np,np,nn,np,nn,np,np,np,--,np,np,np,np,np,nn,np,np,nn,--,np,nn,nn,np,np,np,np,np,nn,nn,np,--,np,nn,np,nn,np,nn,nn,nn,np,nn,np,nn,np,np,np,np,nn,nn,nn,np,np,np,np,nn,np,np,nn,nn,np,np,nn,nn,np,nn,np,nn,np,np,np,nn
lg6,88.16,AATTC_lm_ll_2303,lm,lm,ll,lm,lm,ll,ll,lm,lm,ll,lm,ll,ll,ll,lm,ll,lm,lm,ll,ll,lm,lm,ll,ll,lm,ll,lm,ll,ll,ll,--,ll,ll,ll,ll,ll,lm,--,lm,lm,ll,ll,lm,ll,lm,ll,lm,lm,lm,lm,ll,ll,ll,lm,ll,ll,lm,ll,--,--,ll,ll,ll,ll,lm,ll,ll,ll,--,lm,lm,lm,lm,ll,ll,--,--,ll,lm,ll,ll,lm,ll,lm,lm,ll,ll,ll,ll,ll,ll,lm,lm,ll,--,ll,lm,ll,ll,ll,ll,ll,lm,lm,ll,ll,--,lm,ll,ll,lm,ll,lm,ll,ll,lm,lm,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,lm,lm,ll,lm,--,ll,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,lm,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,ll,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,lm,ll,lm,ll,ll,lm,lm,ll,lm,ll,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,--
lg6,88.16,CATG_lm_ll_2700,lm,lm,ll,lm,lm,ll,ll,lm,lm,ll,lm,ll,--,ll,lm,--,lm,--,--,--,lm,lm,ll,--,lm,--,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,--,lm,ll,lm,lm,lm,lm,ll,--,--,lm,ll,ll,lm,ll,ll,ll,ll,ll,ll,ll,lm,ll,ll,ll,lm,lm,lm,lm,lm,ll,ll,ll,--,ll,lm,ll,ll,lm,ll,lm,lm,ll,ll,ll,ll,ll,--,lm,lm,ll,lm,ll,lm,ll,ll,ll,ll,ll,lm,lm,ll,ll,ll,lm,ll,ll,lm,ll,lm,ll,ll,lm,lm,lm,ll,ll,lm,ll,lm,lm,--,lm,lm,--,lm,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,lm,lm,ll,lm,ll,ll,lm,ll,--,lm,lm,ll,ll,ll,ll,ll,ll,lm,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,ll,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,lm,ll,lm,ll,ll,lm,lm,ll,lm,ll,ll,ll,ll,lm,lm,lm,lm,--,ll,lm,--
lg6,88.55,AATTC_nn_np_829,np,np,np,np,--,--,nn,np,nn,nn,np,--,nn,np,nn,nn,nn,nn,np,np,nn,nn,np,nn,--,np,np,nn,nn,nn,nn,np,nn,np,np,np,nn,nn,np,np,np,np,nn,--,nn,np,np,--,nn,np,nn,--,--,np,nn,np,nn,--,--,nn,np,--,nn,--,--,nn,np,--,--,--,np,np,np,np,np,--,nn,nn,nn,--,np,nn,nn,--,nn,--,--,np,nn,nn,np,nn,nn,np,--,--,np,--,--,nn,np,nn,--,nn,np,nn,--,np,np,np,--,nn,np,np,np,--,np,--,nn,np,np,nn,np,np,np,--,np,--,nn,--,--,--,nn,np,np,nn,np,nn,--,--,np,--,np,np,--,--,np,--,--,np,--,--,--,--,nn,np,nn,--,np,--,nn,--,np,--,np,nn,np,nn,np,nn,--,nn,np,nn,np,nn,np,np,np,np,nn,--,nn,np,np,np,np,nn,--,np,--,nn,--,np,--,nn,np,nn,np,nn,np,np,np,nn
lg6,89.6,AATTC_lm_ll_3270,lm,lm,ll,lm,lm,ll,ll,lm,lm,ll,lm,ll,ll,ll,lm,ll,lm,lm,ll,ll,lm,lm,ll,ll,lm,ll,lm,ll,ll,ll,lm,ll,ll,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,lm,ll,lm,lm,lm,lm,ll,ll,ll,lm,ll,ll,lm,ll,ll,ll,ll,ll,ll,ll,lm,ll,lm,ll,lm,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,ll,ll,lm,ll,lm,lm,ll,ll,ll,ll,ll,ll,lm,lm,ll,lm,ll,lm,ll,ll,ll,ll,ll,lm,lm,ll,ll,ll,lm,ll,ll,lm,ll,lm,ll,ll,lm,lm,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,lm,lm,ll,ll,ll,ll,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,lm,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,ll,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,lm,ll,lm,ll,ll,lm,lm,ll,lm,ll,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll
lg6,89.6,AATTC_lm_ll_3562,lm,--,ll,lm,lm,ll,ll,lm,lm,ll,lm,ll,ll,ll,lm,ll,lm,lm,ll,ll,lm,lm,ll,ll,lm,ll,lm,ll,ll,ll,lm,ll,ll,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,lm,ll,lm,lm,lm,lm,ll,ll,ll,lm,ll,ll,lm,ll,ll,ll,ll,ll,ll,ll,lm,ll,lm,ll,lm,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,ll,ll,lm,ll,lm,lm,ll,ll,ll,ll,ll,ll,lm,lm,ll,lm,ll,lm,ll,ll,ll,ll,ll,lm,lm,ll,ll,ll,lm,--,ll,lm,ll,lm,ll,ll,lm,lm,lm,ll,ll,lm,--,lm,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,lm,lm,ll,ll,--,ll,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,lm,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,ll,lm,lm,lm,lm,--,ll,ll,ll,ll,lm,lm,lm,ll,--,lm,lm,ll,lm,ll,ll,lm,lm,--,lm,ll,ll,ll,--,lm,lm,lm,lm,ll,ll,lm,ll
lg6,89.6,AATTC_nn_np_1334,nn,--,nn,--,np,nn,--,nn,np,np,nn,--,np,--,np,np,np,np,--,np,np,--,nn,np,np,nn,--,np,np,np,np,nn,np,--,nn,nn,nn,np,np,nn,nn,nn,np,nn,--,nn,--,--,np,--,np,--,np,--,np,np,np,--,np,np,--,nn,np,nn,--,np,nn,np,np,--,--,--,--,--,nn,--,np,np,np,--,nn,np,--,np,np,--,--,nn,np,np,nn,np,np,nn,np,--,nn,np,np,np,--,np,np,np,--,np,np,nn,nn,--,np,np,nn,nn,nn,np,--,np,np,nn,--,np,nn,nn,nn,--,--,--,np,--,np,nn,nn,--,--,np,nn,np,nn,nn,--,--,nn,nn,--,nn,--,--,--,nn,np,--,nn,np,np,--,--,nn,nn,--,np,np,nn,np,nn,np,nn,np,nn,np,np,np,nn,np,nn,--,nn,nn,nn,nn,--,np,np,nn,nn,nn,nn,np,nn,nn,np,np,nn,nn,np,np,nn,np,nn,np,nn,nn,nn,np
lg6,89.6,CATG_lm_ll_3182,lm,--,--,lm,lm,--,ll,lm,lm,ll,lm,ll,ll,ll,lm,ll,lm,lm,ll,ll,lm,lm,ll,ll,lm,ll,--,ll,ll,ll,lm,ll,ll,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,lm,ll,lm,lm,lm,lm,ll,ll,ll,lm,ll,ll,lm,ll,ll,ll,ll,ll,ll,--,lm,ll,lm,ll,lm,lm,lm,lm,lm,ll,--,ll,ll,ll,lm,ll,ll,lm,ll,lm,--,ll,ll,ll,ll,ll,ll,lm,lm,ll,lm,--,lm,ll,ll,ll,ll,ll,lm,lm,ll,ll,ll,lm,lm,ll,lm,ll,lm,ll,ll,lm,lm,--,ll,ll,lm,--,lm,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,lm,lm,ll,ll,--,ll,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,lm,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,ll,lm,lm,lm,lm,--,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,lm,ll,lm,ll,ll,lm,lm,--,lm,ll,ll,ll,--,lm,lm,lm,lm,ll,ll,lm,ll
lg6,89.6,CATG_lm_ll_3051,lm,lm,--,lm,lm,ll,ll,lm,lm,ll,lm,ll,ll,ll,lm,ll,lm,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,--,ll,ll,lm,ll,ll,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,lm,ll,lm,lm,lm,lm,ll,ll,ll,lm,ll,ll,lm,ll,ll,ll,ll,--,ll,ll,lm,ll,lm,ll,lm,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,ll,ll,lm,--,lm,lm,ll,ll,ll,ll,ll,ll,lm,lm,ll,lm,ll,lm,ll,ll,ll,ll,ll,lm,lm,ll,ll,ll,lm,ll,ll,lm,ll,lm,ll,ll,lm,lm,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,lm,lm,ll,ll,ll,ll,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,lm,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,ll,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,lm,ll,lm,ll,ll,lm,lm,ll,lm,ll,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll
lg6,89.6,AATTC_nn_np_2891,nn,nn,nn,nn,--,--,np,nn,np,np,nn,np,np,nn,--,--,np,np,nn,np,np,np,nn,np,np,nn,nn,np,np,np,np,nn,np,nn,nn,nn,nn,np,np,nn,nn,nn,np,nn,np,nn,nn,np,np,nn,np,nn,np,nn,np,np,np,nn,--,np,nn,nn,np,nn,nn,np,nn,np,np,nn,nn,nn,--,--,nn,nn,np,--,np,np,nn,np,--,np,np,--,--,nn,np,--,--,np,np,--,np,--,nn,--,np,np,--,np,np,np,nn,--,--,nn,--,nn,np,--,nn,nn,nn,np,nn,np,np,--,--,np,nn,nn,--,np,nn,np,np,--,np,--,np,--,nn,--,nn,np,--,--,nn,np,nn,nn,--,nn,nn,np,nn,nn,--,--,--,np,np,--,np,nn,--,nn,np,np,nn,--,nn,np,nn,np,nn,np,np,np,nn,np,nn,np,nn,nn,nn,nn,np,--,np,nn,nn,nn,nn,np,nn,nn,np,np,nn,nn,np,np,nn,np,nn,np,nn,nn,nn,np
lg6,89.6,CATG_hk_hk_726,hk,hk,kk,hk,--,kk,hk,hk,hh,hk,hk,hk,hk,--,hh,hk,hh,hh,kk,hk,hh,hh,kk,hk,hh,--,hk,hk,hk,hk,hh,kk,hk,--,kk,kk,hk,hh,hk,hk,kk,kk,hk,kk,--,--,hk,hh,hh,hk,hh,kk,--,hk,hk,hk,hh,kk,hk,hk,kk,kk,hk,kk,hk,hk,hk,hh,hh,hk,hk,hk,hk,kk,--,--,--,hk,hh,hk,kk,hh,hk,--,hh,kk,kk,kk,hk,hk,kk,hh,hh,kk,hh,hk,hk,hk,hk,hk,kk,hk,hh,hh,--,hk,hk,hk,kk,kk,hh,hk,hk,kk,kk,--,hk,hh,hk,kk,hk,hk,hk,hk,kk,hh,hk,hk,hh,hk,hh,kk,hh,kk,hk,hk,hk,hk,kk,hk,hk,hk,kk,--,kk,hk,--,hh,hk,hk,hk,hk,kk,hk,hk,kk,hk,hk,kk,kk,hh,hh,kk,--,hk,hh,hk,hk,hk,hh,--,hh,kk,hk,kk,hk,kk,--,hk,hk,hk,hk,hh,hk,kk,hk,kk,hk,hk,hk,hk,hh,kk,kk,hk,hk,hk,hh,hk,hh,--,--,hk,hk
lg6,89.6,AATTC_lm_ll_1897,lm,--,ll,--,ll,ll,ll,lm,lm,ll,lm,--,--,ll,lm,ll,lm,lm,ll,ll,lm,lm,ll,ll,lm,ll,lm,--,ll,--,lm,ll,ll,ll,ll,ll,lm,--,lm,--,ll,ll,lm,--,lm,ll,lm,lm,lm,--,ll,ll,--,--,ll,ll,lm,ll,ll,ll,ll,ll,ll,ll,lm,ll,lm,ll,lm,lm,--,lm,lm,ll,ll,--,--,ll,lm,ll,ll,lm,ll,lm,ll,ll,ll,ll,--,ll,ll,lm,lm,ll,lm,ll,lm,ll,--,ll,ll,ll,lm,lm,ll,ll,ll,lm,ll,ll,lm,ll,lm,ll,ll,lm,lm,lm,ll,ll,lm,--,lm,lm,ll,--,lm,--,lm,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,lm,lm,--,ll,ll,--,lm,ll,lm,lm,lm,ll,--,ll,ll,--,ll,lm,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,ll,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,lm,ll,lm,ll,ll,lm,lm,ll,lm,ll,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll
lg6,90.87,AATTC_lm_ll_3032,ll,ll,lm,--,ll,lm,lm,ll,ll,lm,ll,lm,--,lm,ll,lm,ll,ll,lm,lm,ll,ll,lm,lm,ll,lm,ll,--,lm,lm,ll,lm,lm,lm,lm,lm,--,ll,lm,--,lm,lm,ll,lm,ll,lm,ll,ll,ll,--,lm,lm,lm,ll,lm,lm,ll,lm,lm,lm,lm,lm,lm,--,ll,lm,ll,lm,ll,ll,--,ll,ll,lm,lm,--,lm,lm,ll,lm,lm,ll,lm,--,lm,lm,lm,lm,lm,lm,lm,ll,ll,lm,ll,lm,ll,lm,lm,lm,lm,lm,ll,ll,lm,lm,lm,ll,lm,lm,ll,lm,ll,lm,lm,lm,ll,ll,lm,lm,ll,lm,ll,ll,lm,ll,ll,lm,ll,ll,ll,lm,--,lm,ll,lm,--,lm,--,ll,ll,lm,lm,lm,lm,ll,lm,--,ll,ll,lm,lm,lm,lm,lm,lm,lm,ll,lm,lm,ll,ll,lm,lm,ll,ll,ll,lm,ll,ll,ll,ll,lm,lm,lm,lm,lm,lm,--,ll,lm,lm,ll,ll,lm,ll,lm,lm,ll,ll,lm,ll,lm,lm,lm,lm,ll,ll,ll,ll,lm,lm,ll,lm
lg6,90.87,AATTC_lm_ll_2035,ll,--,lm,--,ll,lm,lm,ll,ll,lm,ll,ll,lm,lm,ll,lm,--,ll,lm,lm,ll,ll,lm,lm,ll,lm,ll,lm,lm,lm,ll,lm,lm,lm,lm,lm,lm,ll,lm,ll,lm,lm,ll,lm,--,lm,ll,ll,ll,ll,lm,lm,lm,ll,lm,lm,ll,lm,lm,lm,lm,lm,lm,--,ll,lm,ll,lm,ll,ll,ll,ll,ll,lm,lm,lm,lm,lm,ll,lm,lm,ll,lm,ll,ll,lm,lm,lm,lm,lm,lm,ll,ll,lm,ll,lm,ll,lm,lm,lm,lm,lm,ll,ll,lm,lm,lm,lm,lm,lm,ll,lm,ll,lm,lm,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,ll,lm,ll,ll,ll,lm,ll,lm,ll,lm,--,lm,lm,ll,ll,lm,lm,lm,lm,ll,lm,ll,ll,ll,lm,lm,lm,lm,lm,lm,lm,ll,lm,lm,ll,ll,lm,lm,ll,ll,ll,lm,ll,ll,ll,ll,lm,lm,lm,lm,lm,lm,ll,ll,lm,lm,ll,ll,lm,ll,lm,lm,ll,ll,lm,ll,ll,lm,lm,lm,ll,ll,ll,ll,ll,lm,ll,lm
lg6,90.87,CATG_lm_ll_3007,--,--,lm,--,--,--,--,ll,--,lm,--,--,lm,--,--,lm,--,ll,lm,--,ll,--,--,lm,--,--,ll,lm,lm,lm,ll,lm,--,lm,lm,lm,ll,ll,lm,ll,lm,lm,ll,lm,ll,lm,ll,--,ll,ll,lm,lm,lm,ll,lm,lm,ll,lm,lm,lm,lm,lm,lm,lm,ll,lm,ll,lm,ll,ll,ll,ll,ll,lm,lm,lm,lm,lm,ll,--,lm,ll,lm,ll,ll,lm,lm,lm,lm,lm,lm,--,ll,lm,ll,lm,ll,lm,lm,lm,lm,lm,ll,--,--,lm,lm,ll,lm,lm,ll,lm,ll,lm,lm,ll,--,ll,lm,lm,ll,lm,ll,ll,lm,--,ll,lm,ll,ll,ll,lm,--,lm,ll,lm,ll,lm,lm,ll,ll,lm,lm,lm,--,ll,lm,ll,ll,ll,lm,lm,lm,lm,lm,lm,lm,ll,lm,lm,ll,ll,ll,--,ll,ll,ll,lm,ll,ll,ll,ll,lm,lm,lm,lm,lm,lm,ll,ll,lm,lm,ll,ll,lm,ll,lm,lm,ll,--,lm,ll,lm,lm,lm,lm,--,ll,ll,ll,lm,lm,ll,lm
lg6,91.02,AATTC_nn_np_1615,np,np,np,np,--,np,nn,np,--,nn,np,--,--,np,nn,nn,--,nn,np,--,nn,nn,np,nn,nn,np,np,--,nn,nn,nn,np,nn,np,np,np,--,nn,--,--,np,np,nn,np,nn,np,np,nn,nn,np,nn,np,nn,np,nn,np,nn,np,nn,nn,np,np,nn,np,np,nn,np,nn,nn,--,np,np,np,np,np,np,nn,nn,nn,--,np,nn,nn,nn,nn,np,np,np,nn,nn,np,nn,nn,np,nn,nn,np,nn,nn,nn,np,nn,nn,nn,np,nn,nn,np,np,np,nn,nn,np,np,np,nn,np,nn,nn,np,np,nn,nn,nn,np,nn,--,--,nn,--,nn,np,nn,--,--,--,--,--,np,np,np,nn,np,np,np,np,np,--,np,np,nn,nn,np,nn,nn,np,nn,np,np,np,nn,nn,np,nn,np,nn,np,nn,np,nn,nn,nn,np,nn,np,nn,np,np,np,np,nn,nn,nn,np,np,np,np,nn,nn,nn,nn,--,--,np,nn,nn,np,--,np,nn,--,--,nn,nn
